meanR,meanG,meanB,stdR,stdG,stdB,meanGray,stdGray,entropy,aboveR,belowR,aboveG,belowG,aboveB,belowB,FFT_avg,FFT_med,FFT_std,FFT_max,FFT_min,DCT,H_avg,H_med,H_std,H_max,H_min,label
103.3558125,83.18459375,67.31351875,73.00355287,48.4921271,49.69682785,0.06695625,0.038877143,0.354460911,63483,96517,80174,79826,74328,85672,76,-111.276648,21496.96146,4384974,1.273278599,19575.77679,2.741705432,2.698284314,0.169972177,6.406862745,0.02254902,3
49.99871875,42.49325625,32.03318125,61.89019728,44.40488758,51.68042725,0.03804375,0.092241628,0.233249816,41386,118614,42058,117942,32121,127879,9,579.3021335,13494.3211,2184656,1.312271436,9752.928571,1.365956383,0.672303922,0.537622055,5.906372549,0.242647059,3
143.5592,98.4824375,68.0518,73.49402478,63.76995468,55.12645189,0.040325,0.066493863,0.243780323,84490,75510,85570,74430,64856,95144,107,974.0131675,25684.38859,5443376,-7.138181049,24300.78571,3.403471389,3.415073529,0.289013891,7.519117647,0.469607843,3
122.2876063,112.7645125,78.11924375,92.92745093,73.79601476,70.56016478,0.0548125,0.04295375,0.306498594,79286,80714,75093,84907,59371,100629,199,-940.227012,27637.94657,5602412,-7.509006416,25010.76786,3.502908663,3.030269608,0.31538201,7.809313725,0.293137255,3
134.78435,77.5532375,62.22346875,81.49364041,53.00056047,63.73024637,0.054375,0.071969889,0.304698662,82005,77995,79471,80529,61897,98103,27,346.3125618,22622.0302,4661718,0.167909348,20811.24107,2.914739646,2.88125,0.315741423,7.984313725,0.02254902,3
125.6128125,109.7728125,103.8384375,66.81107176,59.00656158,60.51436573,0.14931875,0.047785628,0.608132847,72105,87895,76586,83414,81250,78750,158,44.0695051,26695.50599,5711433,14.5042466,25497.46875,3.571074055,3.706862745,0.289271159,6.831372549,0.83872549,3
142.102075,134.897275,101.0028938,50.43450744,64.7221393,78.44524728,0.11200625,0.042578952,0.505937913,75903,84097,79818,80182,58896,101104,95,1635.215289,31584.22048,6683259,2.80415581,29835.97768,4.178708358,4.136764706,0.399610866,7.74754902,0.978921569,3
109.9420563,98.38415,45.7964375,61.11963481,55.45445022,41.44554256,0.09328125,0.091271958,0.447328393,73174,86826,92236,67764,66501,93499,89,258.6543469,22506.06435,4808707,-8.143646343,21467.44196,3.006644533,2.929534314,0.367903425,6.808333333,0.348529412,3
146.9641,128.1487438,116.4725688,61.05871559,52.12386473,49.57832261,0.117675,0.038735451,0.522640591,75910,84090,72560,87440,68888,91112,97,-1085.2361,30697.93828,6645811,11.70909235,29668.79911,4.155293993,3.854779412,0.256045761,7.92254902,1.43627451,3
96.42475,114.3911875,55.05060625,60.53608854,50.83483327,47.13065673,0.0503125,0.080073857,0.287722954,69902,90098,87497,72503,66511,93489,54,-817.0757262,23941.46078,5129764,-7.89549936,22900.73214,3.207385454,3.068627451,0.245150147,7.199509804,0.568627451,3
139.1875563,113.6659063,100.3192688,56.12085153,40.77284026,47.68040289,0.06805625,0.075853281,0.358627729,69047,90953,80887,79113,70940,89060,105,-130.9094723,27406.90617,6009916,-0.326204063,26829.98214,3.75770058,3.503921569,0.330111582,6.543627451,1.225,3
89.67366875,89.9311625,56.619425,58.067151,54.15140916,50.46475284,0.14561875,0.039778951,0.598766741,71177,88823,76261,83739,62368,97632,59,-815.5170416,20918.1357,4317518,-9.926874391,19274.63393,2.699528561,2.535416667,0.303808577,6.711764706,0.12254902,3
102.2032813,86.74035,55.3084625,62.6823169,52.1737951,46.03835396,0.1065125,0.057381217,0.489306145,59540,100460,69262,90738,59678,100322,56,1117.328508,21264.90232,4404358,5.721943622,19662.3125,2.75382528,2.509313725,0.367563099,7.032843137,0.783333333,3
138.1706688,101.8357938,74.98783125,74.74047969,48.03882626,49.25969535,0.1442625,0.047665558,0.595293971,74672,85328,67971,92029,60936,99064,80,632.1326842,25797.44591,5501116,2.310237273,24558.55357,3.439573329,3.260784314,0.232052231,7.812254902,1.175,3
132.8894938,99.75499375,62.28843125,78.33610708,59.49528102,60.61322876,0.045325,0.088504187,0.266195704,68115,91885,97609,62391,91493,68507,94,-301.3193916,24976.10127,5286918,4.699415786,23602.3125,3.305646008,3.038848039,0.511550565,7.623039216,0.753431373,3
149.8559375,98.496225,77.0016125,69.4594414,56.01141296,55.21878568,0.0393125,0.097358784,0.239131099,89203,70797,76129,83871,62691,97309,123,-531.8012252,26578.68711,5589194,2.109162286,24951.75893,3.494644108,3.339093137,0.287255606,7.016666667,0.445098039,3
137.7910313,144.7237688,79.74769375,54.37845743,50.37324587,51.97326097,0.11699375,0.042959842,0.520657307,82614,77386,89780,70220,71134,88866,91,4.775110921,30810.98775,6785768,12.47830649,30293.60714,4.242802121,4.422916667,0.182126378,6.939705882,1.333823529,3
86.5782875,71.40955,31.4488625,64.25150716,55.87117194,55.56969394,0.05928125,0.06635321,0.324585118,62608,97392,65622,94378,35525,124475,67,59.18425501,18358.99283,3581296,2.061105382,15987.92857,2.239205682,1.870833333,0.247555429,6.979901961,0.085784314,3
147.9227,92.2738875,64.4715875,74.44744843,64.25925872,56.15093152,0.04116875,0.052760899,0.24762544,85451,74549,80217,79783,62488,97512,105,724.452342,25204.62895,5305532,0.349078433,23685.41071,3.317284414,2.970955882,0.296634625,7.576470588,0.431862745,3
103.783725,97.72325,77.1649,62.82747435,43.25909333,51.33622434,0.04479375,0.068979232,0.263855271,64371,95629,75637,84363,66599,93401,63,552.810992,22718.64569,4876422,-1.286131129,21769.74107,3.048983343,2.87879902,0.288348198,7.414215686,0.456862745,3
133.97545,109.1854688,100.8172563,66.85669419,58.12569515,64.07533805,0.0731875,0.072826859,0.37770774,87488,72512,62126,97874,65626,94374,207,726.2859162,27432.42641,5802071,-0.291517004,25902.10268,3.627745473,3.070833333,0.464119248,6.832843137,1.144117647,3
